gene,scores,log2FC,pvalue,padj,is_zinc
SIPA1,4.0118876,0.5893474,6.02352429708448e-05,0.0019551941831949674,False
SFT2D1,4.011651,0.34865335,6.029559541441336e-05,0.001955919163228713,False
C15orf57,4.0058208,1.269643,6.180254105811125e-05,0.0019997592027406965,False
CTSH,3.9973016,0.48669457,6.406865748128443e-05,0.0020652909085821566,False
ZNF791,3.996947,0.4212516,6.41646539299817e-05,0.0020657966929847928,False
NUPL2,3.9942288,1.3916609,6.490516277887075e-05,0.002087025509154589,False
TMEM59,3.9668005,0.19979814,7.284393223884746e-05,0.0023119522676275286,False
NUDT4,3.958498,0.537716,7.542254822542384e-05,0.0023867276822262286,False
PEBP1,3.955514,0.1811671,7.637029130189958e-05,0.0024149346938537983,False
APOA1BP,3.9534261,1.1475043,7.704008245365315e-05,0.0024346180356729407,False
FBXW5,3.9516435,0.37008047,7.761632404426794e-05,0.0024513226761384266,False
EBLN3,3.9412334,1.34541,8.106367377922148e-05,0.002547687164687469,False
TSTD1,3.9396775,0.26124832,8.159125112100898e-05,0.0025611389186538562,False
CLTB,3.93626,0.3555786,8.276133034460459e-05,0.0025915428627931933,False
CH17-189H20.1,3.9221764,1.1454356,8.775269579485546e-05,0.0027312163903531294,False
HDLBP,3.919399,0.42100078,8.877000541305486e-05,0.0027612087294382388,False
IDH1,3.9037497,0.9714298,9.471373686483259e-05,0.002928384816239127,False
SLFN5,3.887667,0.32027805,0.00010121238041311866,0.003105053397432396,False
AARS,3.8778281,2.572081,0.00010539310886904687,0.0032145364728925377,False
DDIT4,3.8777986,0.39626822,0.00010540590557008457,0.0032145364728925377,False
MMAB,3.8763902,0.7510913,0.0001060175851570618,0.0032293621794911285,False
TMEM167A,3.8747258,0.43759394,0.00010674479760179464,0.003247667857490911,False
RPL30,3.854812,-0.03555545,0.00011581860048327142,0.003503019022729775,False
NCF1,3.8539257,0.37947515,0.00011623892379056575,0.0035102486479369867,False
TM2D1,3.851109,0.4616159,0.00011758418738058652,0.0035480769925844077,False
AP3S1,3.8497202,0.36368823,0.00011825280227627977,0.0035640715708904753,False
C5orf56,3.8412702,1.1874284,0.00012239931068759783,0.0036868850914845044,False
PSMA7,3.831392,0.13478221,0.00012742029844559384,0.0038269232425154186,False
RASSF7,3.8294814,0.5395639,0.00012841359681576485,0.0038500132453248657,False
AKIRIN1,3.8288116,0.36723435,0.00012876348718852753,0.003858255031377614,False
NAA10,3.8265958,0.36581838,0.0001299276282978532,0.0038886076909063127,False
THUMPD3-AS1,3.8244193,0.33779326,0.00013108072361365313,0.003920837830508853,False
LYRM2,3.8230994,0.48414126,0.00013178457450021744,0.003937312885532629,False
TIPIN,3.8183622,0.4112869,0.00013434052942775285,0.004004375178446714,False
SCD,3.817673,2.436184,0.0001347163680208817,0.004010930383066159,False
PTMA,3.8165896,0.059944503,0.0001353089736272468,0.004026244115196411,False
GCHFR,3.81135,0.53691065,0.0001382098539724446,0.004110185298944699,False
SSSCA1,3.8099515,1.4172629,0.00013899399719924371,0.004131116792551525,False
ZNRD1,3.8090062,1.1220447,0.00013952649435705917,0.004142487524380207,False
CLEC2D,3.8055394,0.18448374,0.00014149546940698992,0.004198188529441071,False
TROVE2,3.7896636,1.0805377,0.00015085150526901534,0.004447569193742293,False
C8orf59,3.779736,0.6794675,0.00015699467064664792,0.0046115761716306386,False
NANS,3.764648,0.56240237,0.00016678383971960303,0.004875394878348941,False
LINC00426,3.7514608,0.66866803,0.0001758072761812503,0.005124607787520094,False
CD40LG,3.7367961,0.60470426,0.00018637987783942946,0.005393066341441489,False
HARS,3.7314188,1.2732533,0.00019040434823126967,0.005500237455251186,False
MYDGF,3.72875,0.51142997,0.00019243203618145646,0.005549463787815904,False
MIR155HG,3.723274,1.0141033,0.0001966558566048852,0.005655422308892193,False
FGFR1OP2,3.7157497,0.33615938,0.00020260205416589144,0.005806947344137483,False
IARS,3.7094958,1.5480264,0.000207672354560619,0.005939036852381727,False
KLRB1,3.7042465,0.3048096,0.0002120199686424698,0.006053275997068694,False
ADSS,3.7015777,1.4034945,0.0002142631204352779,0.006103770221569312,False
SUMO2,3.7012427,0.099375255,0.00021454611721435392,0.006108449716903199,False
TMEM261,3.6970375,0.9260502,0.00021813023736227022,0.006205733929022663,False
AC004556.1,3.6883607,1.7687993,0.00022570348725463457,0.006401319190891091,False
STRA13,3.6881342,1.265531,0.0002259044667602879,0.006403489259439829,False
FAM103A1,3.687819,1.2076756,0.0002261843698761853,0.006407892875214748,False
GABPB1,3.6839092,0.53378826,0.0002296840980626533,0.006482055664908057,False
CAV1,3.6754,1.7859954,0.0002374770510601057,0.0066727030709668594,False
ERLEC1,3.6751735,0.43753725,0.0002376878535112404,0.00667498072458859,False
ABHD14A,3.6701703,0.44434482,0.00024238884354026432,0.006795869875999738,False
BCKDK,3.6694317,0.5995544,0.0002430902320590457,0.006808114457797378,False
KDELR1,3.6586967,0.33865026,0.00025350107057778,0.007065072090512257,False
PPDPF,3.6384382,0.13500427,0.0002742964395865621,0.007583021614105022,False
MMP24-AS1,3.6367638,1.1318673,0.00027608474299693677,0.007628360825835877,False
ARID3A,3.627979,0.5129427,0.00028564851668434006,0.007879916829155995,False
GLRX5,3.6264327,0.700708,0.00028736362127762587,0.00791873786153792,False
MTRNR2L12,3.6195683,0.32253358,0.00029509495285013867,0.008110066845210435,False
FAM195B,3.6188002,1.3099842,0.000295972170896056,0.008125494262678916,False
TUBA4A,3.6103008,0.26311603,0.0003058421912256479,0.008383041584537631,False
ERO1A,3.6092765,0.5192852,0.0003070522183291136,0.008411726586046985,False
DESI1,3.595646,0.54505444,0.0003235875692067933,0.008827112015138442,False
CHCHD2,3.5945232,0.07876459,0.00032498609755760976,0.008856206136810004,False
RGS10,3.5854921,0.22884148,0.00033644318463895985,0.00914869395523531,False
SLC2A4RG,3.5791495,0.6778209,0.00034471410204961445,0.009353824431565698,False
NABP1,3.5789034,0.42347226,0.0003450389814470219,0.00935770454269182,False
TRADD,3.57263,0.30691996,0.00035341417165193846,0.00956467769760596,False
MZT2A,3.5574236,0.25501242,0.00037450999454998927,0.010109018992449028,False
PGP,3.5504115,0.9051211,0.0003846296055379418,0.010349594113868215,False
PPIB,3.5453887,0.11003518,0.0003920346686450377,0.010521335228195044,False
ARL6IP4,3.5403953,0.15784597,0.0003995280448839322,0.010700113926698878,False
FAM60A,3.5356188,1.1398304,0.00040682130801973306,0.010889772453173375,False
ICOS,3.5340233,0.60586894,0.0004092849872991776,0.010944331614640378,False
FAM192A,3.533659,1.3287954,0.00040984963104476516,0.010953737048307054,False
ARPC1A,3.5332353,0.3814415,0.00041050675277093466,0.010959912515079941,False
CECR1,3.530084,1.5174416,0.0004154279608994581,0.011074061001220374,False
APOPT1,3.5288231,1.1077595,0.0004174118280550356,0.011115426361167427,False
NARS,3.5268536,1.432207,0.00042052934118119457,0.011192650566523589,False
C7orf49,3.496185,2.257254,0.0004719614081016212,0.012394829261874532,False
SOCS1,3.4920585,1.0279925,0.00047931341919428674,0.01256866299220574,False
TIMM10B,3.47634,0.59652066,0.0005083073507506484,0.013301829390345554,False
RP11-138A9.1,3.470027,1.6323005,0.0005204058814685841,0.01356324305460776,False
CCND2,3.4686582,0.32676598,0.0005230645991970864,0.013611850025033739,False
LMAN1,3.4573421,0.4021563,0.0005455318622371823,0.014125074609148743,False
TMEM147,3.45422,0.31652564,0.0005518868056113677,0.014282430772179902,False
STUB1,3.4527724,0.28181544,0.0005548570782246594,0.014352079919810093,False
POLR1D,3.452221,0.23012967,0.0005559925222150448,0.014374222755235993,False
RHOF,3.4509504,0.25856215,0.0005586163385105807,0.014420317804160742,False
KLHDC2,3.4507632,0.41033238,0.0005590037650415297,0.014423082098222979,False
C19orf25,3.4413283,0.3960653,0.0005788658119284254,0.014883302494799416,False
TSC22D4,3.4402943,0.2672863,0.0005810822649383886,0.01493282735591919,False
ASB2,3.4366107,1.0637448,0.0005890414168920183,0.015099652623946467,False
RPL14,3.4355273,0.020756558,0.0005914015869394253,0.015140278087652089,False
SIDT1-AS1,3.4314797,1.3553365,0.0006002981542764213,0.015319513611712956,False
MARCKSL1,3.4266737,0.4283974,0.0006110231903584525,0.015554636861732637,False
ILF3-AS1,3.4208136,1.0259179,0.0006243410361235807,0.015862270432832584,False
SLC44A1,3.4196317,0.5250653,0.000627059505297314,0.01591561787298284,False
ST8SIA1,3.418125,0.72823185,0.0006305415250156293,0.0159961047233748,False
CBWD5,3.4172878,1.5448618,0.0006324837443829509,0.016037468546581595,False
FUOM,3.4088573,0.60778666,0.0006523556665028198,0.016500685511424324,False
CHST12,3.4034407,0.27063304,0.0006654285978887876,0.016806563821395358,False
AC104699.1,3.4009194,3.361823,0.000671596161456943,0.016937391820900392,False
UQCC2,3.3998165,0.4016988,0.0006743111470099308,0.01698920660693777,False
PTP4A1,3.394774,1.7174209,0.0006868529440036283,0.017271363764955357,False
FAM207A,3.3909428,1.3091167,0.0006965263460853092,0.017484202180749548,False
SPTSSA,3.3900664,0.6819729,0.0006987572668375129,0.017519329368545986,False
DRAP1,3.3879783,0.20178369,0.0007040981457207282,0.017618891732023356,False
BCL7C,3.384423,0.47253773,0.000713280136889189,0.017831310244254127,False
H2AFJ,3.378297,1.2107747,0.0007293620705163307,0.018206802427910812,False
RNASEH2C,3.361013,0.35116467,0.0007765719723687084,0.01927307034945746,False
BTF3,3.359378,0.052813865,0.0007811812463505469,0.019378116085941626,False
TMEM55B,3.357881,1.8985238,0.0007854240466564611,0.019461461474922778,False
MRPL17,3.3559902,0.5493581,0.0007908139468624315,0.01957930507130817,False
CMB9-22P13.1,3.3520901,2.7388444,0.0008020392052675492,0.019800054238294083,False
NENF,3.3501794,0.42039883,0.0008075922471288808,0.019927580781912067,False
ARRDC1,3.3343823,0.46808094,0.0008548907707221151,0.021004021190120046,False
PAPD4,3.332393,1.7380902,0.000861026145882696,0.02114466498967682,False
TSSC1,3.3304527,1.7953858,0.0008670489603646981,0.021262123409362718,False
ARL5A,3.325095,0.26284447,0.0008838839603273392,0.021654315233771877,False
DEXI,3.3214018,0.7463022,0.0008956648637516226,0.021922057997285197,False
AUP1,3.319432,0.27700147,0.0009020073624038812,0.022045831249859798,False
MOGS,3.3093963,0.61720943,0.0009349736772102746,0.022761475027420305,False
MRPL36,3.3093078,0.3437496,0.0009352697521374305,0.022761475027420305,False
MGAT2,3.3035955,0.40133363,0.000954534340011746,0.023172705528678145,False
FAM102A,3.2900143,1.6142823,0.00100182281172468,0.024232148574335373,False
ACY3,3.288921,2.5232086,0.0010057220060006279,0.02430361003509643,False
RPL24,3.288606,0.008820499,0.0010068487040808154,0.024308001936907457,False
CASC4,3.2844007,1.7096213,0.0010219953252478666,0.024627454563631027,False
TARS,3.277812,1.7573193,0.0010461507933594786,0.025150638325588066,False
MRPS34,3.2759702,0.2691949,0.0010529966300677049,0.02529158292424056,False
ERBB2IP,3.2747588,1.4257671,0.0010575220789071668,0.02537658391586563,False
DNPH1,3.2705536,0.3191263,0.001073372406983511,0.02570896815385832,False
ALG2,3.2648118,0.6603125,0.001095368477904743,0.02616272862174708,False
MKKS,3.263817,0.49646163,0.001099221219070413,0.02623039576935742,False
PRKRA,3.2617488,0.42139947,0.0011072720169961366,0.026398021654502887,False
MRPL51,3.2570117,0.23830806,0.0011259180736300728,0.026780505340785937,False
FOPNL,3.2542639,1.6181555,0.0011368661563057466,0.02696610881033566,False
MXD4,3.251457,0.497846,0.0011481512183929995,0.027208698242230787,False
FAM214A,3.2486503,1.7972963,0.0011595397433287608,0.027431844688623308,False
PCNX,3.2436175,1.7745769,0.0011802209478763376,0.027865996937283994,False
C12orf45,3.240023,1.4653751,0.0011952013319685944,0.028167988148016604,False
SURF1,3.2397077,0.3621529,0.0011965230213652931,0.028186225459341394,False
PDCD1,3.2386243,1.1968454,0.0012010766339199108,0.028267607805083063,False
IFT20,3.233828,0.40973982,0.0012214296978780507,0.028681020126166114,False
DHCR7,3.2330008,1.0689815,0.001224972333298109,0.02875108421693481,False
SAMSN1,3.2247279,0.31625304,0.0012609243248552467,0.02951411950188932,False
LPCAT4,3.2207787,0.52957994,0.0012784284459118043,0.029869476242175525,False
CANX,3.2187893,0.23721527,0.0012873306878038427,0.030063817170282385,False
NXPE3,3.215933,0.52881426,0.0013002112042812773,0.0303370821033393,False
TMEM204,3.2151551,0.4973535,0.0013037405916863066,0.030405641868121985,False
DDT,3.2127128,0.24854627,0.0013148777132717725,0.03063760352916945,False
HNRNPLL,3.2110384,0.39309558,0.0013225626764340618,0.030802718233218476,False
C7orf50,3.2090194,0.32871598,0.0013318849542883412,0.03097776542867386,False
TKT,3.2078967,0.20928562,0.0013370952448689783,0.031084896591965294,False
CD46,3.2045481,0.3407949,0.001352746593368202,0.03137786597637838,False
CHPF,3.2027066,0.98847514,0.0013614267031346985,0.03156497567502207,False
TIGIT,3.2023814,0.4443955,0.0013629638098632032,0.031586379319748684,False
RAD23A,3.2011602,0.23971583,0.001368753924420879,0.03170628181161881,False
SLAMF1,3.1997616,0.40433946,0.001375412401383525,0.031838383087671486,False
GNAS,3.1959405,0.18881418,0.0013937586171628529,0.032212979935217635,False
HSBP1,3.195763,0.3270361,0.0013946151826570471,0.03221830351025584,False
TMBIM6,3.194089,0.102932654,0.001402728943068163,0.03237667055314978,False
GPR171,3.1902282,0.5374738,0.001421604493621819,0.032782926036689974,False
UAP1,3.1850085,0.5113933,0.0014474974265834555,0.03330538801559285,False
TMEM208,3.18167,0.4236024,0.0014642863336318298,0.03367662194577129,False
SLC7A5,3.1799858,1.0593975,0.0014728229961227714,0.033827588171662655,False
ADIPOR1,3.1766667,0.29101226,0.0014897811106338334,0.03420164987712167,False
PIM3,3.1754653,0.5661401,0.0014959644730643522,0.034297852143589484,False
WDR61,3.1741652,1.302586,0.0015026812937516594,0.034421169724370156,False
CCL4,3.1701863,0.51720667,0.0015234118638989636,0.03486498824460582,False
FKBP8,3.1646514,0.18490857,0.0015526882215197587,0.03542470227084193,False
C21orf59,3.160663,1.1460465,0.0015741062113320723,0.03586564054942979,False
FAM65B,3.1590278,0.47678104,0.0015829632785756998,0.03601959078114224,False
PTGER2,3.1581514,0.4151793,0.0015877308192331237,0.0360961445814873,False
CDC42EP3,3.157984,0.3023204,0.00158864297533018,0.03610092923798017,False
SSU72,3.1558075,0.27466166,0.0016005449876621703,0.03635533709723768,False
LGALS3,3.1551573,0.23771395,0.00160411531927124,0.03642035522765523,False
STARD4,3.1456044,1.204526,0.0016574410255573758,0.03746574072182595,False
LINC01184,3.1357558,1.6325389,0.0017141194713877505,0.038645056338280886,False
OST4,3.1349382,0.042818267,0.0017189030016845212,0.03873592712687921,False
PCBD1,3.1347709,0.47689167,0.0017198842744089392,0.038741070993778944,False
HYI,3.133057,0.926078,0.0017299575525722933,0.03893388283671887,False
GBAS,3.129689,1.5579007,0.0017499150437345465,0.03926281254690578,False
TMEM173,3.1284282,1.2279232,0.0017574387972822173,0.03941443384593527,False
TXNL4A,3.1258776,0.33604804,0.0017727536940043067,0.039684723741091825,False
C4orf27,3.125326,1.4355494,0.0017760811127512871,0.039728617864707924,False
RPS7,3.1208253,0.02131726,0.0018034505901724487,0.040253330135875114,False
BRK1,3.1201456,0.14260256,0.0018076164816969807,0.04032881732452136,False
PASK,3.1185699,0.49847278,0.0018173105731983088,0.04049241852312975,False
CADM1,3.1168463,0.94308823,0.0018279681744552468,0.04069463723036501,False
DERL1,3.1157532,0.37597302,0.001834757874642179,0.040828124193162126,False
SNF8,3.1152017,0.33886415,0.0018381920963686156,0.040886859910926304,False
PLA2G16,3.1033537,1.0141293,0.0019134077019369038,0.04237666786450703,False
DNAJC3,3.0963712,0.34504783,0.0019590501281437464,0.043238614754499985,False
C6orf1,3.0911808,1.3907875,0.00199362141332081,0.04392626744005526,False
CARS,3.0901961,1.4934005,0.0020002442989639287,0.04405332563916789,False
LRRC59,3.089625,0.43780088,0.0020040948187293947,0.044119242718866025,False
CLEC10A,3.080761,2.9207397,0.00206472259427973,0.04537626998312839,False
TXNDC11,3.0805445,0.37573615,0.0020662254544246044,0.04538990912862385,False
LARS,3.0778656,1.0004166,0.0020848893537085316,0.04576083083173913,False
MINOS1,3.0762503,0.37853,0.002096217184713527,0.045958242595632456,False
TSPYL1,3.072902,0.425645,0.0021198817441603745,0.04633121324280499,False
PYCR1,3.0688443,2.042953,0.0021488858279710157,0.04690533647749377,False
RCAN3,3.0673177,0.29468134,0.0021598914216978426,0.047082752129105884,False
CHID1,3.0657222,0.45932987,0.0021714492504771245,0.04725749620919928,False
BSG,3.062088,0.21428931,0.0021979873650886015,0.047734087783486014,False
TMSB4X,3.0547607,0.05985738,0.002252401171797616,0.048771690019631206,False
PRKAR1A,3.0533917,0.3529738,0.002262703004803235,0.048953550963463766,False
MARS,3.0480933,1.682926,0.0023029844727641335,0.04972049733729297,False
IFI27L2,3.0477388,0.2594507,0.0023057031930701203,0.04973289951488636,False
MSRB2,3.0476403,0.8396784,0.002306458914681209,0.04973289951488636,False
IGLL5,3.042637,0.40214658,0.0023451493927939757,0.050524809866191144,False
MTHFD2,3.0412977,0.41832548,0.0023556078486159735,0.05072888764989309,False
TMEM219,3.0374765,0.2533265,0.002385680363634317,0.05129063240629266,False
TSPO,3.034512,0.17211871,0.0024092514536906764,0.05175583125649235,False
ABT1,3.030868,0.35260183,0.0024385178894708007,0.052294158727873914,False
ACAP1,3.0307498,0.13116826,0.0024394724954691607,0.052294158727873914,False
ZFYVE21,3.0304346,0.7875744,0.0024420197836912054,0.05232696119589552,False
NCBP2,3.030149,0.32252106,0.0024443303659746228,0.05235466638995104,False
OBFC1,3.029696,1.4947284,0.002447999531501114,0.05241143566236759,False
RAC1,3.02879,0.2892569,0.0024553529875493835,0.05252515613448677,False
B2M,3.0274801,0.04260884,0.002466019263232937,0.05273140442843231,False
RHEB,3.0264854,0.3058605,0.0024741475219052164,0.052883232948475106,False
C14orf159,3.0254514,1.1689075,0.0024826236745607473,0.05304236827608028,False
CCR5,3.024043,1.1822073,0.002494210119654393,0.05326779669405529,False
C21orf2,3.0171096,2.0087028,0.002551975658369997,0.054366063632223446,False
ISCA2,3.009782,0.39115742,0.00261435095603372,0.0556257766691575,False
DNAJC4,3.0065224,0.32001162,0.002642546675968161,0.056188331901059985,False
RASAL3,3.003282,0.33480692,0.0026708472148221666,0.05671058502194421,False
GTF3A,3.0029867,0.13266915,0.0026734415429399776,0.05674225268200329,False
CD38,3.0013025,0.47095504,0.002688273240651182,0.05703351822062763,False
PILRB,2.9974024,0.39134714,0.002722909452838209,0.05772074393474256,False
ATP1B1,2.99496,1.0912551,0.002744807946419546,0.058113119023618445,False
SAR1A,2.991188,0.3517124,0.0027789432394634047,0.05878744727956959,False
MIF,2.9898684,0.06444219,0.0027909773988671832,0.05901775800119969,False
CTDNEP1,2.9873865,0.3468924,0.002813737806068988,0.05945017767829048,False
FAM134A,2.9864213,1.5987742,0.0028226347567106903,0.05961367527227077,False
IGKV1-12,2.9858205,3.0493279,0.002828185618105603,0.059681908810622256,False
TMEM134,2.9842448,0.3034678,0.002842792647640392,0.05991642611052966,False
PAIP1,2.9814675,0.44727683,0.002868705330669281,0.06038836000502175,False
CD44,2.9772425,0.13413209,0.002908539421178833,0.06115183332276608,False
ITGB2-AS1,2.9672067,0.399075,0.0030051887014199996,0.06297798301859721,False
LINC00936,2.9655914,1.3635234,0.003021014535900264,0.06325810168620137,False
IRF4,2.9616618,0.66614085,0.0030598356002385693,0.0639668516704892,False
